Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 5/17/2023 7:00:04 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
142149,AFVS 167,Adventure & Fantasy 1871-2036,001,"Art, Film, and Visual Studies","Stilgoe,John R.",10,0,0,0,0,0,0,10
220436,AFVS 178D,The Deaths of Cinema,001,"Art, Film, and Visual Studies","Lim,Dennis",12,1,2,0,0,0,0,15
205204,AFVS 183G,Post WWII Japanese Cinema,001,"Art, Film, and Visual Studies","Guest,Haden",4,0,0,0,0,0,0,4
119636,AFVS 196R,Directed Rsch: Studio Course,001,"Art, Film, and Visual Studies","Prina,Stephen",6,2,0,2,0,0,0,10
220434,AFVS 235,Pedagogy of the Oppressed,001,"Art, Film, and Visual Studies","Joselit,David",4,3,0,2,0,0,0,9
127177,AFVS 24,"Painting, Smoking, Eating",001,"Art, Film, and Visual Studies","Saunders,Matt",16,0,0,0,0,0,0,16
221732,AFVS 268,"Genealogies of Art, Film and V",001,"Art, Film, and Visual Studies","Castaing-Taylor,Lucien",0,4,0,0,0,0,0,4
220204,AFVS 272,Proseminar in Film and Visual,001,"Art, Film, and Visual Studies","Conley,Tom",2,2,0,0,0,0,0,4
122841,AFVS 301,Film and Visual Studies Worksh,001,"Art, Film, and Visual Studies","Castaing-Taylor,Lucien",0,4,0,0,0,0,0,4
124317,AFVS 310,Reading and Research,001,"Art, Film, and Visual Studies","Castaing-Taylor,Lucien",0,14,0,0,0,0,0,14
156525,AFVS 330R,Teaching Workshop,001,"Art, Film, and Visual Studies","Castaing-Taylor,Lucien",0,8,0,0,0,0,0,8
127539,AFVS 351HF,Non-Fiction Filmmaking Wkshp,1,"Art, Film, and Visual Studies","Pimenta,Joana",0,4,0,0,0,0,0,4
156526,AFVS 355R,Adv. Critical Media Practice,1,"Art, Film, and Visual Studies","Burin,Katarina",2,3,0,3,0,0,0,8
211192,AFVS 390,Graduate Studio Workshop,1,"Art, Film, and Visual Studies","Joselit,David",0,10,0,2,0,0,0,12
220429,AFVS 40H,Intro to Still Photography,001,"Art, Film, and Visual Studies","Helmar,Patrice",7,1,0,1,0,0,0,9
220511,AFVS 41K,Intro to Still Photography,001,"Art, Film, and Visual Studies","Kim,Dawn",10,2,0,0,0,0,0,12
159860,AFVS 50B,Intro to Non Fiction Filmmakin,1,"Art, Film, and Visual Studies","Moss,Robb",10,0,0,0,0,0,0,10
121542,AFVS 51A,Introduction to Video,001,"Art, Film, and Visual Studies","McElwee,Ross",8,0,0,1,0,0,0,9
110676,AFVS 53AR,Fundamentals of Animation,001,"Art, Film, and Visual Studies","Lingford,Ruth Stella",8,0,0,0,0,0,0,8
220433,AFVS 65,Intro to Lens-based Practices,001,"Art, Film, and Visual Studies","Pimenta,Joana",10,0,0,0,0,0,0,10
115688,AFVS 70,The Art of Film,001,"Art, Film, and Visual Studies","Frahm,Laura A.",43,0,0,4,1,0,0,48
117193,AFVS 91R,Special Projects,001,"Art, Film, and Visual Studies","Saunders,Matt",6,0,0,0,0,0,0,6
113968,AFVS 97,Tutorial - Sophomore Year,001,"Art, Film, and Visual Studies","Burin,Katarina",36,0,0,0,0,0,0,36
110715,AFVS 98R,Tutorial - Junior Year,001,"Art, Film, and Visual Studies","Saunders,Matt",1,0,0,0,0,0,0,1
117196,AFVS 99A,Tutorial - Senior Year,001,"Art, Film, and Visual Studies","Saunders,Matt",4,0,0,0,0,0,0,4
159861,AFVS 99B,Tutorial - Senior Year,001,"Art, Film, and Visual Studies","Saunders,Matt",5,0,0,0,0,0,0,5
110013,AKKAD 157,Introduction to Old Assyrian,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",1,0,0,0,0,0,0,1
112102,AKKAD 200R,Readings in Akkadian,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",0,1,0,0,0,0,0,1
159801,AKKAD AB,Introductory Akkadian II,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",1,2,0,1,0,0,0,4
220291,ALBANIAN AA,Elementary Modern Albanian I,001,Near Eastern Languages & Civ,"Uthman,Nader",1,1,0,0,0,0,0,2
205845,AMHARIC 101AR,Advanced Amharic,01,African & African Amer Studies,"Mugane,John M",0,0,0,1,0,0,0,1
205862,AMHARIC 101BR,Advanced Amharic II,001,African & African Amer Studies,"Mugane,John M",4,0,0,0,0,0,0,4
205838,AMHARIC AB,Elementary Amharic,001,African & African Amer Studies,"Mugane,John M",2,0,0,2,0,0,0,4
205841,AMHARIC BB,Intermediate Amharic,001,African & African Amer Studies,"Mugane,John M",6,1,0,5,0,0,0,12
205188,AMSTDIES 314B,Colloquium on Pedagogy,001,American Studies,"Bernstein,Robin",0,6,0,0,0,0,0,6
110946,AMSTDIES 398,Reading and Research,021,American Studies,"McGirr,Lisa M.",0,1,0,0,0,0,0,1
110946,AMSTDIES 398,Reading and Research,022,American Studies,"McKanan,Dan",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,002,American Studies,"Bernstein,Robin",0,3,0,0,0,0,0,3
124363,AMSTDIES 399,Doctoral Dissertatn Direction,003,American Studies,"Carpio,Glenda",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,009,American Studies,"Johnson,Walter",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,018,American Studies,"Deloria,Philip",0,4,0,0,0,0,0,4
124363,AMSTDIES 399,Doctoral Dissertatn Direction,023,American Studies,"Reid-Pharr,Robert Fitzgerald",0,2,0,0,0,0,0,2
124363,AMSTDIES 399,Doctoral Dissertatn Direction,024,American Studies,"Mack,Kenneth W.",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,025,American Studies,"Soto Laveaga,Gabriela",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,026,American Studies,"Brekus,Catherine A",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,027,American Studies,"Joselit,David",0,1,0,0,0,0,0,1
215990,ANCSTD 201,Alexandria,001,"Classics, The","Kosmin,Paul J.",0,6,0,1,0,0,0,7
220876,ANE 140,Hebrew Bible Studies,001,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",9,0,0,0,0,0,0,9
205397,ANE 227,Critical Rdgs on Ancient Hist,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",0,7,0,1,0,0,0,8
110807,ANE 330,Reading/Rsch: Biblical Study,001,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",1,0,0,0,0,0,0,1
111192,ANTHRO 1060,Archaeological Science,001,Anthropology,"Warinner,Christina Gertrude",2,0,0,1,0,0,0,3
120579,ANTHRO 1150,Ancient Landscapes,001,Anthropology,"Ur,Jason",3,2,0,0,0,0,0,5
221700,ANTHRO 1231,Life in the Pleistocene,001,Anthropology,"Hlubik,Sarah",1,0,0,0,0,0,0,1
218189,ANTHRO 1435,Challenging Collections,001,Anthropology,"Loren,Diana",7,0,0,1,0,0,0,8
219708,ANTHRO 1475,Religious Dimensions in Human,001,Anthropology,"Carrasco,Davíd L.",25,0,0,0,0,0,0,25
221676,ANTHRO 1613,Contestations ethnogr. inquiry,001,Anthropology,"Mandel,Ruth",1,0,0,0,0,0,0,1
218708,ANTHRO 1617,The Price of Solidarity,001,Anthropology,"Fierman,Julia",8,0,0,1,0,0,0,9
221660,ANTHRO 1644,Remote Avant-Garde: Australian,001,Anthropology,"Biddle,Jennifer Loureide",3,0,0,1,0,0,0,4
218709,ANTHRO 1709,Anthropology of Power,001,Anthropology,"Fierman,Julia",10,4,0,2,0,0,0,16
219705,ANTHRO 1802,"Language, Race, and Ethnicity",001,Anthropology,"Garza,Joyhanna",5,0,1,0,0,0,0,6
221635,ANTHRO 1813,Science from the Arctic: Hist,001,Anthropology,"Herranen-Tabibi,Annikki",9,0,1,2,0,0,1,13
160441,ANTHRO 1826,Medical Anthropology: Advanced,001,Anthropology,"Kleinman,Arthur",13,1,0,5,0,0,0,19
156390,ANTHRO 1836AR,Sensory Ethnography 1,001,Anthropology,"Castaing-Taylor,Lucien",2,1,0,1,0,0,0,4
122149,ANTHRO 1836BR,Sensory Ethnography 2,001,Anthropology,"Castaing-Taylor,Lucien",1,1,0,1,0,0,0,3
213469,ANTHRO 1883,Introduction to STS,001,Anthropology,"Jabloner,Anna",19,0,0,1,0,0,0,20
221999,ANTHRO 1884,Queer Ethnography,001,Anthropology,"Raidoo,Renugan",3,0,0,0,0,0,0,3
219706,ANTHRO 1898,Digital Ethnographic Methods,001,Anthropology,"Garza,Joyhanna",3,1,0,3,0,0,0,7
208154,ANTHRO 1900,Counseling as Colonization?,001,Anthropology,"Gone,Joseph",14,0,0,5,0,0,0,19
215945,ANTHRO 2030,Quantitative Archaeology,001,Anthropology,"Hlubik,Sarah",0,1,0,0,0,0,0,1
221673,ANTHRO 2061,Archaeological Science,001,Anthropology,"Warinner,Christina Gertrude",2,7,0,0,0,0,0,9
124667,ANTHRO 2091R,Issues in Chinese Archaeology,001,Anthropology,"Flad,Rowan K.",0,5,0,1,0,0,0,6
128017,ANTHRO 2177,Rise of the Sun and Gold Empir,001,Anthropology,"Cusicanqui Marsano,Solsire",5,3,0,0,0,0,0,8
215954,ANTHRO 2220,Archaeology of Ancient Cities,001,Anthropology,"Ur,Jason",0,2,0,1,0,0,0,3
213468,ANTHRO 2653,Feminism and Anthropology,001,Anthropology,"Jabloner,Anna",1,0,0,2,0,0,0,3
122439,ANTHRO 2690,Middle East Ethnography,001,Anthropology,"Caton,Steven C.",2,8,0,0,0,0,0,10
222000,ANTHRO 2694,Ethno of Global City in Africa,001,Anthropology,"Raidoo,Renugan",0,0,1,1,0,0,0,2
160462,ANTHRO 2705,Semiotic Anthropology,001,Anthropology,"Harkness,Nicholas H.",0,5,0,0,0,0,0,5
110313,ANTHRO 2725,Hist and Anthropology: Seminar,001,Anthropology,"Subramanian,Ajantha",0,4,0,0,0,0,0,4
211109,ANTHRO 2738,Remaking Life and Death,001,Anthropology,"Bernstein,Anya",0,4,0,6,0,0,0,10
218353,ANTHRO 2910,Theories of the Social,001,Anthropology,"Subramanian,Ajantha",0,7,0,0,0,0,0,7
113022,ANTHRO 3000,Reading Course,008,Anthropology,"Flad,Rowan K.",0,1,0,0,0,0,0,1
113022,ANTHRO 3000,Reading Course,011,Anthropology,"Harkness,Nicholas H.",0,3,0,0,0,0,0,3
116603,ANTHRO 3001,Reading for Social Anthro,013,Anthropology,"Subramanian,Ajantha",0,1,0,0,0,0,0,1
120488,ANTHRO 3070,Professionalization in Arch.,001,Anthropology,"Warinner,Christina Gertrude",0,5,0,0,0,0,0,5
