Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 12/12/2022 7:00:06 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
115654,APMTH 99R,Thesis Research,001,Applied Mathematics,"Levine,Margo",5,0,0,0,0,0,0,5
131331,APPHY 195A,Intro to Solid State Physics,001,Applied Physics,"Mundy,Julia A.",0,3,0,0,0,0,0,3
121975,APPHY 217,Foundations of Modern Optics,001,Applied Physics,"Hau,Lene V.",1,9,0,0,0,0,0,10
121594,APPHY 218,"Elect, Optic, & Magn Prop of M",001,Applied Physics,"Li,Xin",0,4,0,0,0,0,0,4
124723,APPHY 235,Chemistry in Materials Science,001,Applied Physics,"Aizenberg,Joanna",2,17,0,0,0,0,0,19
218614,APPHY 242,Intro Single-Molecule Biophys,001,Applied Physics,"Prigozhin,Maxim",1,7,0,0,0,0,0,8
142998,APPHY 282,Solids: Structure and Defects,001,Applied Physics,"Spaepen,Frans A.",1,9,0,0,0,0,0,10
131392,APPHY 284,Statistical Mechanics,001,Applied Physics,"Manoharan,Vinothan N",0,18,0,0,0,0,0,18
212685,APPHY 286,"Inference, Information Theory",001,Applied Physics,"Ramanathan,Sharad",1,3,0,0,0,0,1,5
143855,APPHY 295A,Quantum Theory of Solids,001,Applied Physics,"Sachdev,Subir",0,5,0,0,0,0,0,5
204955,APPHY 296,Mesoscale & Low Dim Devices,001,Applied Physics,"Kim,Philip",0,4,0,0,0,0,0,4
131373,APPHY 299R,Special Topics Applied Physics,001,Applied Physics,"Capasso,Federico",0,15,0,0,0,0,0,15
121977,APPHY 302,Applied Condensed Matter Phys,001,Applied Physics,"Ham,Donhee",0,1,0,0,0,0,0,1
123949,APPHY 304,Materials Science of Biologica,001,Applied Physics,"Aizenberg,Joanna",0,6,0,0,0,0,0,6
215832,APPHY 320,Electron Microscopy,001,Applied Physics,"Prigozhin,Maxim",0,3,0,0,0,0,0,3
125476,APPHY 322,Materials Physics and,001,Applied Physics,"Clarke,David",0,2,0,0,0,0,0,2
116852,APPHY 326,Optics with Cold Atoms,001,Applied Physics,"Hau,Lene V.",0,1,0,0,0,0,0,1
125472,APPHY 330,Hetero Nano Devices & Bio-temp,001,Applied Physics,"Hu,Evelyn",0,5,0,0,0,0,0,5
131285,APPHY 332,Exp Condensed Matter Physics,001,Applied Physics,"Westervelt,Robert M.",0,3,0,0,0,0,0,3
122881,APPHY 342,"Nano-Lasers, Single-Photon Sou",001,Applied Physics,"Loncar,Marko",0,14,0,0,0,0,0,14
109412,APPHY 346,Interdisciplinary Dissertation,001,Applied Physics,"Keith,David",0,3,0,0,0,0,0,3
156736,APPHY 350,Exp Physics in Low Dimen Mater,001,Applied Physics,"Kim,Philip",0,6,0,0,0,0,0,6
156741,APPHY 354,Physics of Bacterial Growth,001,Applied Physics,"Amir,Ariel",0,3,0,0,0,0,0,3
116189,APPHY 356,Special Topics Theoretical Eng,001,Applied Physics,"Brenner,Michael P.",0,1,0,0,0,0,0,1
133140,APPHY 360,Nonlinear Laser Phys & Mater E,001,Applied Physics,"Mazur,Eric",0,3,0,0,0,0,0,3
117862,APPHY 362,"Photonics, Quantm Devices & Na",001,Applied Physics,"Capasso,Federico",0,9,0,0,0,0,0,9
112454,APPHY 364,Exp Soft Condensed Matter,001,Applied Physics,"Weitz,David A.",0,15,0,0,0,0,0,15
125419,APPHY 372,Biological Physics and Quant B,001,Applied Physics,"Needleman,Daniel",0,4,0,0,0,0,0,4
126172,APPHY 374,Signaling Processing and Syste,001,Applied Physics,"Ramanathan,Sharad",0,4,0,0,0,0,0,4
121287,APPHY 384,Atmosph and Climate Dynamics,001,Applied Physics,"Kuang,Zhiming",0,1,0,0,0,0,0,1
118649,APPHY 388,Climate Dynamics & Phys Oceano,001,Applied Physics,"Tziperman,Eli",0,1,0,0,0,0,0,1
120887,APPHY 392,Exp Soft Cond Matter & Materia,001,Applied Physics,"Manoharan,Vinothan N",0,8,0,0,0,0,0,8
142229,APPHY 396,Topics in Materials Science,001,Applied Physics,"Aziz,Michael J.",0,11,0,0,0,0,0,11
148042,APPHY 398,Materials Science,001,Applied Physics,"Spaepen,Frans A.",0,2,0,0,0,0,0,2
108880,APPHY 50A,Phys Fndtn for Sci & Engr Prt,001,Applied Physics,"Mazur,Eric",105,0,0,0,0,0,0,105
114034,ARABIC 130A,Upper-Level Classical Arabic I,001,Near Eastern Languages & Civ,"Halaby,Gregory",2,2,0,1,0,0,0,5
121346,ARABIC 131A,Upper-Level Modern Arabic l,001,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",5,3,0,0,0,0,0,8
121346,ARABIC 131A,Upper-Level Modern Arabic l,002,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",5,1,0,0,0,0,0,6
205290,ARABIC 152,Intro to Quran and Hadith,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",3,0,0,3,0,0,0,6
112869,ARABIC 241AR,Advanced Modern Arabic Bridge,001,Near Eastern Languages & Civ,"Uthman,Nader",6,1,0,0,0,0,0,7
